"Company";"TypeName";"Inches";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"id"
"HP";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;128;"SSD";"Intel";"other";1.86;15931;791
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A6-Series 9220";2.5;4;0;1024;"HDD";"AMD";"windows";2.1;21205;792
"Lenovo";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"Intel";"windows";1.36;93773;793
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;1024;"HDD";"Nvidia";"other";2.45;30849;794
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.59;71342;795
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;12;1024;128;"Hybrid";"Nvidia";"windows";2.4;53760;796
"HP";"Notebook";13.3;1800;1;3200;"Intel";"Core M";1.1;8;0;256;"SSD";"Intel";"windows";1.16;90523;797
"Toshiba";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.75;54346;798
"HP";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i3";2.4;4;0;128;"SSD";"Nvidia";"windows";1.63;37243;799
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"AMD";"windows";2.24;40980;800
"HP";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";1.28;136344;801
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.23;32980;802
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"Intel";"windows";2.1;22857;803
"Toshiba";"Ultrabook";12.5;1080;1;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.1;95371;804
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;4;0;256;"SSD";"Intel";"windows";2.37;45283;805
"HP";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.16;104908;806
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.62;58555;807
"Lenovo";"2 in 1 Convertible";10.1;1200;1;1920;"Intel";"Atom x5-Z8550";1.4;4;0;64;"Flash Storage";"Intel";"other";0.69;29251;808
"Dell";"Notebook";13.3;1080;1;1920;"Intel";"Core i5";2.3;8;0;1024;"HDD";"Intel";"windows";1.62;34579;809
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.4;68944;810
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.4;8;0;256;"SSD";"Intel";"windows";1.23;73473;811
"Asus";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i7";2.7;12;0;2048;"HDD";"Nvidia";"windows";2.3;44702;812
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.2;59620;813
"Lenovo";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"SSD";"Nvidia";"windows";4.6;146519;814
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"other";2.2;24988;815
"Razer";"Ultrabook";12.5;2160;1;3840;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.25;54825;816
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"windows";2.3;45323;817
"Lenovo";"2 in 1 Convertible";11.3;1080;1;1920;"Intel";"Core M";1.2;8;0;256;"SSD";"Intel";"windows";1.1;69211;818
"Lenovo";"Notebook";15.6;2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.5;126274;819
"Toshiba";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.05;118601;820
"Lenovo";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i5";1.8;8;0;256;"SSD";"Intel";"windows";1.3;63883;821
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.04;45102;822
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";3.52;69929;823
"Lenovo";"Gaming";15.6;1080;0;1920;"AMD";"FX 8800P";2.1;16;1024;512;"Hybrid";"AMD";"windows";2.5;53227;824
"Acer";"Notebook";14.0;1080;0;1920;"Intel";"Core i3";2.4;4;0;128;"SSD";"Intel";"windows";1.8;33886;825
"Vero";"Notebook";13.3;1080;0;1920;"Intel";"Atom X5-Z8350";1.4;4;0;32;"Flash Storage";"Intel";"windows";1.35;10443;826
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;58555;827
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"linux";2.25;24808;828
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.16;90043;829
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"AMD";"windows";1.84;71875;830
"Samsung";"2 in 1 Convertible";12.3;1600;1;2400;"Samsung";"Cortex A72&A53";2.0;4;0;32;"Flash Storage";"ARM";"other";1.15;35112;831
"Dell";"Ultrabook";12.5;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.36;78439;832
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.9;43956;833
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.43;80613;834
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";2.04;36497;835
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.86;25841;836
"HP";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.59;83170;837
"Razer";"Gaming";14.0;1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";1.95;154459;838
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"linux";2.09;27899;839
"Dell";"Gaming";15.6;2160;0;3840;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";4.42;152860;840
"Dell";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;32;1024;256;"Hybrid";"Nvidia";"windows";4.42;167779;841
"Apple";"Ultrabook";12.0;1440;0;2304;"Intel";"Core M";1.1;8;0;256;"Flash Storage";"Intel";"macos";0.0;61965;842
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.1;31915;843
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";1.05;68465;844
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;4;0;1024;"HDD";"Intel";"windows";2.0;23177;845
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"other";2.2;36497;846
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Pentium Dual";1.1;8;0;128;"SSD";"Intel";"windows";2.0;31004;847
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.7;8;1024;128;"Hybrid";"Nvidia";"windows";2.04;52161;848
"Dell";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;32;1024;1024;"Hybrid";"Nvidia";"windows";4.42;191211;849
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;6;0;256;"SSD";"Nvidia";"windows";2.4;37030;850
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.8;88924;851
"Dell";"Notebook";17.3;900;0;1600;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"windows";2.36;35112;852
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"other";2.5;54186;853
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.6;63883;854
"Dell";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";1.3;16;0;512;"SSD";"Intel";"windows";1.22;101179;855
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.3;4;0;508;"Hybrid";"Intel";"windows";1.7;53387;856
"Acer";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"other";1.68;18595;857
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.29;119347;858
"Lenovo";"2 in 1 Convertible";10.1;1200;1;1920;"Intel";"Atom x5-Z8550";1.4;4;0;64;"Flash Storage";"Intel";"windows";0.69;25521;859
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;55837;860
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.07;48485;861
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.8;12;1024;128;"Hybrid";"Nvidia";"windows";2.21;70703;862
"Dell";"Ultrabook";14.0;1440;1;2560;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.5;104588;863
"Asus";"2 in 1 Convertible";15.6;2160;1;3840;"Intel";"Core i7";2.7;16;2048;512;"Hybrid";"Nvidia";"windows";2.3;95851;864
"Dell";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;32;1024;256;"Hybrid";"Nvidia";"windows";4.42;149184;865
"HP";"Ultrabook";12.5;768;0;1366;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.26;100966;866
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"other";1.9;19607;867
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"AMD";"windows";2.25;31915;868
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"other";2.4;52694;869
"Toshiba";"Ultrabook";13.3;768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;58342;870
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.88;84129;871
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.99;93187;872
"Toshiba";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.95;62870;873
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"other";2.8;28718;874
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;512;"Hybrid";"Nvidia";"windows";4.3;114552;875
"Lenovo";"2 in 1 Convertible";14.0;1440;1;2560;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.27;124622;876
"HP";"Gaming";17.3;1080;0;1920;"Intel";"Core i5";2.3;8;1024;128;"Hybrid";"Nvidia";"windows";3.35;60153;877
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"windows";2.04;42944;878
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";2.0;4;0;1024;"HDD";"Intel";"linux";2.1;14492;879
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.31;63350;880
"Lenovo";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.37;103896;881
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;8;0;2048;"HDD";"Intel";"windows";2.04;33513;882
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.6;67772;883
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.73;109219;884
"Dell";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i7";2.7;12;0;512;"SSD";"Intel";"windows";2.19;69211;885
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.95;56477;886
"HP";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.43;77203;887
"Acer";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";1.3;8;0;256;"SSD";"Intel";"windows";1.2;61219;888
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.43;109165;889
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;63350;890
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"other";1.9;18062;891
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";2.6;8;0;512;"SSD";"Nvidia";"windows";1.8;109244;892
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"windows";2.36;39907;893
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.29;86527;894
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"AMD";"windows";2.3;26587;895
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";2.3;81465;896
"Acer";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.56;48059;897
"HP";"Notebook";15.6;768;0;1366;"AMD";"E-Series 7110";1.8;4;0;500;"HDD";"AMD";"windows";1.86;15824;898
"Dell";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.23;94732;899
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;78647;900
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.38;56210;901
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";1.64;55905;902
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.63;57542;903
"Asus";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.5;14812;904
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;1024;"HDD";"AMD";"other";2.32;31915;905
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"other";2.2;25521;906
"Toshiba";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.2;63670;907
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A12-Series 9720P";2.7;6;0;1024;"HDD";"AMD";"windows";2.1;28185;908
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.6;4;0;500;"HDD";"Intel";"linux";2.2;20965;909
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;8;0;500;"HDD";"Nvidia";"other";2.2;33513;910
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.64;51841;911
"HP";"Notebook";14.0;768;0;1366;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";1.64;36444;912
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.62;63883;913
"Toshiba";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";2.0;73953;914
"Dell";"Ultrabook";12.5;1080;1;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.26;91288;915
"Acer";"Notebook";15.6;768;0;1366;"AMD";"A9-Series 9420";3.0;6;0;1024;"HDD";"AMD";"windows";2.1;21792;916
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"other";1.86;18434;917
"HP";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.84;40067;918
"Dell";"2 in 1 Convertible";15.0;1080;1;1920;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";2.08;27120;919
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;8;1024;256;"Hybrid";"Nvidia";"windows";2.7;85195;920
"Lenovo";"Notebook";15.6;1080;0;1920;"AMD";"A12-Series 9720P";3.6;6;0;256;"SSD";"AMD";"windows";2.2;29251;921
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;63499;922
"Dell";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";1.6;59620;923
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.2;142790;924
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.6;4;0;1024;"HDD";"Intel";"windows";2.65;16464;925
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"Hybrid";"Nvidia";"windows";2.65;50563;926
"Dell";"Notebook";15.6;2160;1;3840;"Intel";"Core i5";2.3;8;0;256;"SSD";"Nvidia";"windows";2.04;119916;927
"Apple";"Ultrabook";15.4;1800;0;2880;"Intel";"Core i7";2.9;16;0;512;"SSD";"AMD";"macos";1.83;152274;928
"Lenovo";"Notebook";13.3;1080;0;1920;"Intel";"Core i3";2.4;4;0;180;"SSD";"Intel";"windows";1.44;39161;929
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.95;63670;930
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.29;78695;931
"Fujitsu";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";2.3;34579;932
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.84;65481;933
"HP";"Netbook";12.5;1080;0;1920;"Intel";"Core M";1.2;8;0;512;"SSD";"Intel";"windows";0.97;101658;934
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A6-Series A6-9220";2.5;4;0;256;"SSD";"AMD";"windows";1.91;25515;935
"Samsung";"Ultrabook";15.0;1080;0;1920;"Intel";"Core i7";2.7;16;0;256;"SSD";"Nvidia";"windows";1.23;98515;936
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Nvidia";"windows";2.23;32820;937
"HP";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.26;71875;938
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";1.6;4;0;256;"SSD";"AMD";"windows";1.4;43602;939
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.7;79536;940
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.2;62284;941
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;1024;128;"Hybrid";"AMD";"windows";2.1;26587;942
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;12;0;512;"SSD";"Intel";"windows";1.4;122491;943
"HP";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.26;81998;944
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.04;39534;945
"Toshiba";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.75;48751;946
"Dell";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";1.6;90043;947
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"Intel";"windows";2.1;23923;948
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;1024;"Hybrid";"AMD";"windows";2.5;42011;949
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.4;8;0;1024;"HDD";"Nvidia";"other";2.2;26587;950
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;16;0;1024;"Hybrid";"AMD";"windows";2.5;58555;951
"MSI";"Gaming";18.4;1080;0;1920;"Intel";"Core i7";2.9;32;1024;512;"Hybrid";"Nvidia";"windows";4.4;149131;952
"HP";"Netbook";12.5;768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";2.4;85195;953
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.1;4;0;128;"SSD";"Intel";"other";1.9;14419;954
"Toshiba";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.47;91908;955
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;256;"Hybrid";"Nvidia";"windows";2.4;42571;956
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"AMD";"windows";2.36;47366;957
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"linux";2.18;27805;958
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.3;71875;959
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.48;84715;960
"HP";"2 in 1 Convertible";13.3;1440;1;2560;"Intel";"Core i7";2.6;8;0;512;"SSD";"Intel";"windows";1.48;108744;961
"Dell";"Ultrabook";13.3;1080;1;1920;"Intel";"Core i5";1.6;8;0;128;"SSD";"Intel";"windows";1.22;52161;962
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"linux";2.0;21258;963
"HP";"Workstation";17.3;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";3.0;210424;964
"Lenovo";"Gaming";15.6;1080;1;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.6;54825;965
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.91;30849;966
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"AMD";"windows";1.9;43317;967
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;61219;968
"HP";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.54;100551;969
"HP";"2 in 1 Convertible";13.3;2160;1;3840;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.29;79867;970
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"AMD";"windows";2.36;34035;971
"Asus";"Notebook";13.3;1800;0;3200;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.4;61272;972
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;53227;973
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.6;85195;974
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;16;2048;256;"Hybrid";"AMD";"linux";2.02;55891;975
"Xiaomi";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Nvidia";"windows";1.28;49817;976
"HP";"Notebook";15.6;768;0;1366;"AMD";"E-Series E2-9000e";1.5;4;0;500;"HDD";"AMD";"other";1.86;13746;977
"HP";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.6;4;0;1024;"HDD";"Intel";"windows";1.96;26640;978
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";2.09;56634;979
"Lenovo";"Netbook";12.5;1080;1;1920;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;87912;980
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.64;53840;981
"Razer";"Gaming";14.0;1080;0;1920;"Intel";"Core i7";2.8;16;0;1024;"SSD";"Nvidia";"windows";1.95;186427;982
"HP";"Ultrabook";13.3;1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.11;71875;983
"Lenovo";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i7";2.5;4;0;256;"SSD";"Intel";"windows";1.8;45128;984
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;1024;128;"Hybrid";"Nvidia";"windows";2.18;48618;985
"Dell";"Notebook";15.6;768;1;1366;"Intel";"Core i3";2.4;8;0;1024;"HDD";"Intel";"windows";2.3;24989;986
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.1;4;0;500;"HDD";"Intel";"windows";2.4;20246;987
"Vero";"Notebook";14.0;768;0;1366;"Intel";"Atom X5-Z8350";1.4;2;0;32;"Flash Storage";"Intel";"windows";1.45;11231;988
