"index";"Company";"TypeName";"Inches";"screen_size";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"ppi"
738;"HP";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.04;39534;100
739;"Dell";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"AMD";"windows";2.18;36496;100
740;"Dell";"Ultrabook";12.5;"1";768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.5;75290;125
741;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";2.6;16;0;512;"SSD";"Intel";"windows";1.93;76012;141
742;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;63499;127
743;"Toshiba";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.75;48751;112
744;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;512;"Hybrid";"Nvidia";"windows";4.3;114552;127
745;"Microsoft";"Ultrabook";13.5;"1";1504;1;2256;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";0.0;99519;201
746;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";1.9;50350;141
747;"Dell";"Ultrabook";12.5;"1";1080;0;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";1.6;90043;176
748;"Fujitsu";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.2;42571;100
749;"HP";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.63;48485;106
750;"Dell";"Gaming";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.56;43636;141
751;"HP";"Workstation";15.6;"2";1080;0;1920;"Intel";"Core i7";2.8;16;0;256;"SSD";"Nvidia";"windows";2.6;128884;141
752;"Acer";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.1;31915;100
753;"Acer";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"Intel";"windows";2.1;23923;100
754;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";1.6;8;0;2048;"HDD";"AMD";"windows";2.02;40440;141
755;"Lenovo";"Workstation";15.6;"2";2160;0;3840;"Intel";"Core i7";2.8;16;0;1024;"SSD";"Nvidia";"windows";2.5;175771;282
756;"HP";"Notebook";17.3;"3";1080;0;1920;"AMD";"A10-Series 9620P";2.5;6;0;2048;"HDD";"AMD";"windows";2.71;34899;127
757;"Lenovo";"2 in 1 Convertible";14.0;"1";1440;1;2560;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.27;124622;210
758;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i7";2.7;8;1024;128;"Hybrid";"Nvidia";"windows";2.0;64309;141
759;"Dell";"Notebook";13.3;"1";768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";1.65;45235;118
760;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";2.3;8;0;1024;"Hybrid";"AMD";"windows";2.5;42011;141
761;"Dell";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";4.36;133467;127
762;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"AMD";"A9-Series 9420";2.9;4;0;256;"SSD";"AMD";"windows";2.2;21259;141
763;"Dell";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"windows";2.18;32922;100
764;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i3";2.4;8;0;1024;"HDD";"Nvidia";"other";2.2;26587;141
765;"Lenovo";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.7;63190;157
766;"Toshiba";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.2;63670;166
767;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;512;"SSD";"Intel";"windows";1.95;104588;141
768;"HP";"Notebook";15.6;"2";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.88;49657;100
769;"Asus";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.37;58555;141
770;"MSI";"Gaming";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.2;53168;141
771;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i7";2.5;16;0;1024;"Hybrid";"AMD";"windows";2.5;58555;141
772;"Dell";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";1.6;59620;157
773;"Lenovo";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";1.87;45665;157
774;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i7";2.7;16;0;0;"";"AMD";"windows";2.3;62938;141
775;"Dell";"Gaming";15.6;"2";1080;0;1920;"Intel";"Core i5";2.5;16;1024;128;"Hybrid";"Nvidia";"windows";3.21;109277;141
776;"Dell";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i3";2.0;8;0;256;"SSD";"AMD";"windows";2.0;39374;141
777;"MSI";"Gaming";18.4;"3";1080;0;1920;"Intel";"Core i7";2.9;32;1024;512;"Hybrid";"Nvidia";"windows";4.4;149131;120
778;"HP";"Netbook";12.5;"1";768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";2.4;85195;125
779;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.2;142790;276
780;"Lenovo";"Notebook";15.6;"2";1080;0;1920;"Intel";"Core i3";2.7;4;0;128;"SSD";"Intel";"windows";2.05;33566;141
781;"Lenovo";"Netbook";11.6;"1";768;1;1366;"Intel";"Celeron Dual";1.6;4;0;128;"SSD";"Intel";"windows";1.4;25308;135
782;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.1;4;0;128;"SSD";"Intel";"other";1.9;14419;100
783;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.6;4;0;1024;"HDD";"Intel";"windows";2.65;16464;100
784;"HP";"Netbook";12.5;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.26;88924;176
785;"Toshiba";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.47;91908;157
786;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.9;80516;127
787;"HP";"Notebook";13.3;"1";1800;1;3200;"Intel";"Core M";1.1;8;0;256;"SSD";"Intel";"windows";1.16;90523;276
788;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"Intel";"windows";1.9;62817;141
789;"Asus";"2 in 1 Convertible";12.5;"1";1080;1;1920;"Intel";"Core M";0.9;4;0;64;"Flash Storage";"Intel";"other";1.2;35644;176
790;"HP";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";2.7;16;0;256;"SSD";"Intel";"windows";1.42;74539;276
791;"Toshiba";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";2.0;35644;100
792;"Dell";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"Hybrid";"Nvidia";"windows";2.65;50563;141
793;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;256;"Hybrid";"Nvidia";"windows";2.4;42571;141
794;"Acer";"2 in 1 Convertible";11.6;"1";768;1;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"other";1.25;20726;135
795;"Mediacom";"Notebook";14.0;"1";1080;0;1920;"Intel";"Atom x5-Z8350";1.4;2;0;32;"Flash Storage";"Intel";"windows";1.4;12734;157
796;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;8;0;256;"SSD";"Intel";"windows";2.0;35431;100
797;"HP";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i5";2.3;8;1024;128;"Hybrid";"Nvidia";"windows";3.35;60153;127
798;"Lenovo";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.32;99048;157
799;"HP";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.54;78215;157
800;"Asus";"2 in 1 Convertible";12.5;"1";1080;0;1920;"Intel";"Core M";1.2;8;0;64;"Flash Storage";"Intel";"other";1.2;61752;176
801;"Samsung";"Ultrabook";15.0;"2";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.17;90523;147
802;"Toshiba";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.75;54346;112
803;"Toshiba";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";2.2;74539;141
804;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"windows";2.04;42944;141
805;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";2.18;38041;100
806;"HP";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.4;4;0;256;"SSD";"Intel";"windows";1.48;58607;112
807;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"AMD";"windows";2.36;47366;141
808;"Dell";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.62;78801;141
809;"Razer";"Gaming";14.0;"1";1080;0;1920;"Intel";"Core i7";2.8;16;0;256;"SSD";"Nvidia";"windows";1.95;138475;157
810;"Lenovo";"Notebook";17.3;"3";900;0;1600;"AMD";"A4-Series 7210";2.2;4;0;500;"HDD";"AMD";"windows";2.8;20193;106
811;"LG";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;512;"SSD";"Intel";"windows";1.09;122491;141
812;"HP";"2 in 1 Convertible";14.0;"1";1080;1;1920;"Intel";"Core i3";2.4;4;0;128;"SSD";"Nvidia";"windows";1.63;37243;157
813;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";2.0;4;0;1024;"HDD";"Intel";"linux";2.1;14492;100
814;"Lenovo";"Notebook";15.6;"3";768;0;1366;"AMD";"A12-Series 9720P";3.6;8;0;1024;"HDD";"AMD";"windows";2.2;22857;100
815;"Dell";"Gaming";17.3;"3";1440;0;2560;"Intel";"Core i7";2.7;16;1024;512;"Hybrid";"Nvidia";"windows";4.36;146946;170
816;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"linux";2.18;27805;100
817;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"AMD";"windows";2.24;40980;100
818;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.3;71875;141
819;"HP";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"AMD";"windows";3.74;93187;127
820;"HP";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.31;63350;112
821;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.48;57132;157
822;"HP";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";1.28;136344;166
823;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.29;79867;166
824;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;6;0;1024;"HDD";"AMD";"windows";2.04;28718;141
825;"HP";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core M";1.2;16;0;512;"SSD";"Intel";"windows";1.16;104695;276
826;"Lenovo";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.37;103896;166
827;"Lenovo";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.32;57958;157
828;"LG";"Ultrabook";15.6;"3";1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.08;111835;141
829;"Acer";"Notebook";13.3;"1";768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.6;34898;118
830;"HP";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"Nvidia";"windows";3.78;90523;127
831;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";2.18;37725;100
832;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.4;63883;141
833;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";2.23;32980;100
834;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;8;0;2048;"HDD";"Intel";"windows";2.04;33513;100
835;"Acer";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"other";1.68;17582;112
836;"HP";"Ultrabook";12.5;"1";2160;1;3840;"Intel";"Core M";1.2;8;0;240;"SSD";"Intel";"windows";1.09;165168;352
837;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.1;8;0;1024;"HDD";"Intel";"windows";2.0;21259;100
838;"Lenovo";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Quad";1.6;4;0;16;"Flash Storage";"Intel";"other";1.5;17316;112
839;"HP";"2 in 1 Convertible";13.3;"1";1440;1;2560;"Intel";"Core i7";2.6;8;0;512;"SSD";"Intel";"windows";1.48;108744;221
840;"Toshiba";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.2;81785;166
841;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"Intel";"windows";2.1;22857;100
842;"Lenovo";"Notebook";15.6;"3";768;0;1366;"AMD";"A6-Series 7310";2.0;4;0;500;"HDD";"AMD";"windows";2.19;15877;100
843;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.6;67772;141
844;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;6;0;1024;"HDD";"Intel";"windows";2.4;30050;141
845;"Dell";"Notebook";15.6;"3";2160;1;3840;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.06;93187;282
846;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.84;101232;141
847;"Lenovo";"2 in 1 Convertible";14.0;"1";1440;1;2560;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.42;124142;210
848;"Toshiba";"Ultrabook";12.5;"1";1080;1;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.1;95371;176
849;"HP";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.95;61219;112
850;"Acer";"2 in 1 Convertible";11.6;"1";1080;1;1920;"Intel";"Celeron Dual";2.0;4;0;32;"Flash Storage";"Intel";"windows";1.25;18595;190
851;"Dell";"Ultrabook";13.3;"1";1080;1;1920;"Intel";"Core i5";1.6;8;0;128;"SSD";"Intel";"windows";1.22;52161;166
852;"Dell";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";1.3;8;0;512;"SSD";"Intel";"windows";1.24;107258;276
853;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.7;85141;127
854;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;6;0;256;"SSD";"Nvidia";"windows";2.2;42038;141
855;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.73;109219;127
856;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.5;95851;141
857;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"linux";2.0;21258;100
858;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;32;256;256;"SSD";"Nvidia";"windows";3.58;68145;127
859;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"linux";2.25;24808;100
860;"Lenovo";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";2.1;46194;141
861;"Asus";"Notebook";17.3;"3";768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Nvidia";"windows";2.8;25060;91
862;"HP";"2 in 1 Convertible";13.3;"1";2160;1;3840;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.29;79867;331
863;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"windows";2.0;23923;100
864;"Toshiba";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.5;51841;166
865;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;4;0;256;"SSD";"Intel";"windows";2.37;58990;100
866;"Toshiba";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;16;0;256;"SSD";"Nvidia";"windows";2.4;75924;141
867;"HP";"Workstation";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Nvidia";"windows";3.14;110018;141
868;"Dell";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i7";2.7;12;0;512;"SSD";"Intel";"windows";2.19;69211;141
869;"HP";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.16;57132;166
870;"Asus";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;128;"HDD";"Intel";"windows";2.3;31435;141
871;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"AMD";"windows";1.9;43580;141
872;"Razer";"Ultrabook";12.5;"1";2160;1;3840;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.29;95851;352
873;"Apple";"Ultrabook";11.6;"1";768;0;1366;"Intel";"Core i5";1.6;4;0;256;"Flash Storage";"Intel";"macos";1.08;51096;135
874;"HP";"Workstation";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";3.0;210424;127
875;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"AMD";"windows";2.36;34035;141
876;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;4;0;256;"SSD";"Intel";"windows";1.8;44169;141
877;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;1024;1024;"HDD";"Intel";"windows";2.1;33111;141
878;"HP";"Notebook";14.0;"1";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.95;56477;112
879;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.95;64202;157
880;"Dell";"Ultrabook";12.5;"1";768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";1.5;60481;125
881;"HP";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.16;104908;166
882;"Acer";"Notebook";14.0;"1";1080;0;1920;"Intel";"Celeron Quad";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.6;17529;157
883;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";1.95;67399;157
884;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"AMD";"windows";1.84;71875;141
885;"HP";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.43;77203;157
886;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.1;25468;141
887;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.2;77251;166
888;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.1;4;0;1024;"HDD";"Intel";"windows";2.2;16464;100
889;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.3;55923;141
890;"Lenovo";"Gaming";15.6;"3";1080;1;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.6;54825;141
891;"Samsung";"2 in 1 Convertible";15.0;"2";1080;1;1920;"Intel";"Core i7";2.7;16;0;256;"SSD";"AMD";"windows";1.71;95851;147
892;"HP";"Ultrabook";14.0;"1";1440;0;2560;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.54;117120;210
893;"Mediacom";"Notebook";14.0;"1";1200;0;1920;"Intel";"Atom Z8350";1.9;4;0;32;"HDD";"Intel";"windows";1.4;14119;162
894;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.54;53280;157
895;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.91;30849;100
896;"Toshiba";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.1;4;0;128;"SSD";"Intel";"windows";2.1;26533;100
897;"Samsung";"2 in 1 Convertible";12.3;"1";1600;1;2400;"Samsung";"Cortex A72&A53";2.0;4;0;32;"Flash Storage";"ARM";"other";1.15;35112;235
898;"Samsung";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";0.81;79867;166
899;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.18;29762;100
900;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.24;39267;100
901;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;128;"SSD";"Intel";"other";1.86;15931;100
902;"Dell";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.62;58555;141
903;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.4;8;500;256;"Hybrid";"Intel";"windows";1.84;112066;141
904;"Asus";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.63;15931;112
905;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.3;62284;141
906;"Acer";"2 in 1 Convertible";14.0;"1";1080;1;1920;"Intel";"Core i7";1.3;8;0;256;"SSD";"Intel";"windows";1.2;61219;157
907;"Lenovo";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.4;79867;166
908;"Toshiba";"Ultrabook";13.3;"1";1080;1;1920;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.36;100007;166
909;"Lenovo";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.7;79333;157
910;"Dell";"Ultrabook";12.5;"1";1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.36;78439;176
911;"HP";"Notebook";15.6;"3";1080;0;1920;"AMD";"A6-Series 9220";2.5;4;0;1024;"HDD";"AMD";"windows";2.1;21205;141
912;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.43;109165;127
913;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"AMD";"A12-Series 9720P";3.6;6;0;256;"SSD";"AMD";"windows";2.2;31839;141
914;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;63350;141
915;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.43;78268;157
916;"Toshiba";"Notebook";14.0;"1";1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.25;81785;157
917;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.9;43956;100
918;"Asus";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.45;68198;166
919;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.1;4;0;128;"SSD";"Intel";"windows";1.86;22324;100
920;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"AMD";"windows";2.5;41772;100
921;"Dell";"Gaming";17.3;"3";2160;0;3840;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";4.36;168045;255
922;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"other";1.9;18062;100
923;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.43;80613;157
